title,url
data scientist (python/pyspark),https://www.tecnoempleo.com/data-scientist-python-pyspark-arelance/python-sql-aws-data-spark-pyspark/rf-a3bd1492d23633f60543
desarrollador/a java-python,https://www.tecnoempleo.com/desarrollador-java-python-digital-talent-agency/java/rf-e8f11813327993bdc149
python developer,https://www.tecnoempleo.com/python-developer-plexus/django/rf-a084107ff2902373544b
desarrollador/a java + python,https://www.tecnoempleo.com/desarrollador-java-python-sopra-steria/java/rf-d2231dfa82dca320524f
programador/a php/python mid-jr,https://www.tecnoempleo.com/programador-php-python-mid-jr-cas-training/sql-api/rf-9928103152f2c36a3340
senior software engineer python,https://www.tecnoempleo.com/senior-software-engineer-python-bitpanda/api-nosql/rf-3b3f1878023453fd024c
programador/a python,https://www.tecnoempleo.com/programador-python-sg-tech/python/rf-4842159ca2c74391984e
