title,url
desarrollador python- híbrido (h/m/x),https://www.infoempleo.com/ofertasdetrabajo/desarrollador-python-hibrido-hmx/barcelona/3116242/
developer python-react,https://www.tecnoempleo.com/developer-python-react-sg-tech/python/rf-6adc1b94322643bb294b
desarrollador/a python,https://www.tecnoempleo.com/desarrollador-python-arelance/python/rf-4d8d12ec32e1d393c840
data developer (spark y python),https://www.tecnoempleo.com/data-developer-spark-python-arelance/python-spark-aws-sql-git-jenkins/rf-99631521129ef3a2e646
senior data engineer / tech lead_python,https://www.tecnoempleo.com/senior-data-engineer-tech-lead-python-arelance/pyspark-sql/rf-ed0a1e7482adc31ef342
python automation & ai solutions,https://www.tecnoempleo.com/python-automation-ai-solutions-santander/rpa/rf-91a11a44829ea352b84e
proyecto data pl/sql y python,https://www.tecnoempleo.com/proyecto-data-pl-sql-python-devoteam/pl-sql-oracle/rf-5721145ff2b16390134a
"analista gis (python, java, javascript)",https://www.tecnoempleo.com/analista-gis-python-java-javascript-digital-talent/j2ee-typescript/rf-d2c114f762d4f34cef44
