title,url
desarrollador python- híbrido (h/m/x),https://www.infoempleo.com/ofertasdetrabajo/desarrollador-python-hibrido-hmx/barcelona/3116242/
proyecto data pl/sql y python,https://www.tecnoempleo.com/proyecto-data-pl-sql-python-devoteam/pl-sql-oracle/rf-5721145ff2b16390134a
"analista gis (python, java, javascript)",https://www.tecnoempleo.com/analista-gis-python-java-javascript-digital-talent/j2ee-typescript/rf-d2c114f762d4f34cef44
desarrollador/a full stack (vue +python),https://www.tecnoempleo.com/desarrollador-full-stack-vue-python-arelance/python/rf-c6b31689725ea3291c42
desarrollador/a full stack python,https://www.tecnoempleo.com/desarrollador-full-stack-python-serem/python-django-javascript/rf-ed381df2e209133c2548
devops data python,https://www.tecnoempleo.com/devops-data-python-krell-consulting-training/docker-kubernetes/rf-996519bb521743060148
