title,url
desarrollador python- híbrido (h/m/x),https://www.infoempleo.com/ofertasdetrabajo/desarrollador-python-hibrido-hmx/barcelona/3116242/
"analista gis (python, java, javascript)",https://www.tecnoempleo.com/analista-gis-python-java-javascript-digital-talent/j2ee-typescript/rf-d2c114f762d4f34cef44
desarrollador/a full stack (vue +python),https://www.tecnoempleo.com/desarrollador-full-stack-vue-python-arelance/python/rf-c6b31689725ea3291c42
desarrollador/a python con francés,https://www.tecnoempleo.com/desarrollador-python-con-frances-sopra-steria/langchain-poetry/rf-03b014c512f8d309e14d
python - django programmer,https://www.tecnoempleo.com/python-django-programmer-plexus/python/rf-240f1626421823dd704b
backend engineer python (web3),https://www.tecnoempleo.com/backend-engineer-python-web3-bitpanda/typescript-go/rf-826d1bde5282839ec64e
